2024,Institution,Location,Score,Subject
134,Universiti_Putra_Malaysia_UPM,Malaysia,68.3,Economics__Econometrics
=135,Lund_University,Sweden,68.2,Economics__Econometrics
=135,Sapienza_University_of_Rome,Italy,68.2,Economics__Econometrics
=137,Aarhus_University,Denmark,68.0,Economics__Econometrics
=137,Universidade_de_So_Paulo,Brazil,68.0,Economics__Econometrics
=137,University_of_Birmingham,United_Kingdom,68.0,Economics__Econometrics
=137,Xiamen_University,China_Mainland,68.0,Economics__Econometrics
=142,Universite_libre_de_Bruxelles,Belgium,67.8,Economics__Econometrics
=142,Utrecht_University,Netherlands,67.8,Economics__Econometrics
=144,Nanjing_University,China_Mainland,67.7,Economics__Econometrics
=144,Queens_University_at_Kingston,Canada,67.7,Economics__Econometrics
=144,University_of_Rochester,United_States,67.7,Economics__Econometrics
=147,Universit_ParisSaclay,France,67.6,Economics__Econometrics
=147,University_of_Vienna,Austria,67.6,Economics__Econometrics
=147,University_of_Washington,United_States,67.6,Economics__Econometrics
=150,Universidade_Nova_de_Lisboa,Portugal,67.5,Economics__Econometrics
=150,University_of_North_Carolina_Chapel_Hill,United_States,67.5,Economics__Econometrics
=150,Western_University,Canada,67.5,Economics__Econometrics
151-200,Aalto_University,Finland,,Economics__Econometrics
151-200,Airlangga_University,Indonesia,,Economics__Econometrics
151-200,Arizona_State_University,United_States,,Economics__Econometrics
151-200,Ca_Foscari_University_of_Venice_,Italy,,Economics__Econometrics
151-200,Chulalongkorn_University,Thailand,,Economics__Econometrics
151-200,City_University_of_London,United_Kingdom,,Economics__Econometrics
151-200,Durham_University,United_Kingdom,,Economics__Econometrics
151-200,Essex_University_of,United_Kingdom,,Economics__Econometrics
151-200,Financial_University_under_the_Government_of_the_Russian_Federation,Russia,,Economics__Econometrics
151-200,Freie_Universitaet_Berlin,Germany,,Economics__Econometrics
151-200,George_Washington_University,United_States,,Economics__Econometrics
151-200,GoetheUniversity_Frankfurt_am_Main,Germany,,Economics__Econometrics
151-200,Indiana_University_Bloomington,United_States,,Economics__Econometrics
151-200,Instituto_Tecnolgico_Autnomo_de_Mxico_ITAM,Mexico,,Economics__Econometrics
151-200,King_Abdulaziz_University_KAU,Saudi_Arabia,,Economics__Econometrics
151-200,Plekhanov_Russian_University_of_Economics,Russia,,Economics__Econometrics
151-200,RMIT_University,Australia,,Economics__Econometrics
151-200,RuprechtKarlsUniversitt_Heidelberg,Germany,,Economics__Econometrics
151-200,Sungkyunkwan_UniversitySKKU,South_Korea,,Economics__Econometrics
151-200,Taylors_University,Malaysia,,Economics__Econometrics
151-200,The_Hong_Kong_Polytechnic_University,Hong_Kong_SAR,,Economics__Econometrics
151-200,The_University_of_Adelaide,Australia,,Economics__Econometrics
151-200,The_University_of_Western_Australia,Australia,,Economics__Econometrics
151-200,Universidad_Nacional_Autnoma_de_Mxico_UNAM,Mexico,,Economics__Econometrics
151-200,Universit_di_Padova,Italy,,Economics__Econometrics
151-200,Universitas_Indonesia,Indonesia,,Economics__Econometrics
151-200,Universitat_de_Barcelona,Spain,,Economics__Econometrics
151-200,Universiti_Kebangsaan_Malaysia_UKM,Malaysia,,Economics__Econometrics
151-200,Universiti_Sains_Malaysia_USM,Malaysia,,Economics__Econometrics
151-200,University_College_Dublin,Ireland,,Economics__Econometrics
151-200,University_of_Alberta,Canada,,Economics__Econometrics
151-200,University_of_California_Santa_Barbara_UCSB,United_States,,Economics__Econometrics
151-200,University_of_Cologne,Germany,,Economics__Econometrics
151-200,University_of_Delhi,India,,Economics__Econometrics
151-200,University_of_Geneva,Switzerland,,Economics__Econometrics
151-200,University_of_Leeds,United_Kingdom,,Economics__Econometrics
151-200,University_of_Massachusetts_Amherst,United_States,,Economics__Econometrics
151-200,University_of_Navarra,Spain,,Economics__Econometrics
151-200,University_of_Oslo,Norway,,Economics__Econometrics
151-200,University_of_Reading,United_Kingdom,,Economics__Econometrics
151-200,University_of_Rome_Tor_Vergata,Italy,,Economics__Econometrics
151-200,University_of_Southampton,United_Kingdom,,Economics__Econometrics
151-200,University_of_St_Andrews,United_Kingdom,,Economics__Econometrics
151-200,University_of_Sussex,United_Kingdom,,Economics__Econometrics
151-200,University_of_Virginia,United_States,,Economics__Econometrics
151-200,University_of_York,United_Kingdom,,Economics__Econometrics
151-200,Uppsala_University,Sweden,,Economics__Econometrics
201-250,Beijing_Institute_of_Technology,China_Mainland,,Economics__Econometrics
201-250,Beijing_Normal_University_,China_Mainland,,Economics__Econometrics
201-250,Charles_University,Czech_Republic,,Economics__Econometrics
201-250,Complutense_University_of_Madrid,Spain,,Economics__Econometrics
201-250,Deakin_University,Australia,,Economics__Econometrics
201-250,Gadjah_Mada_University,Indonesia,,Economics__Econometrics
201-250,Georgia_Institute_of_Technology,United_States,,Economics__Econometrics
201-250,Ghent_University,Belgium,,Economics__Econometrics
201-250,Indian_Institute_of_Technology_Bombay_IITB,India,,Economics__Econometrics
201-250,Ko_University,Turkey,,Economics__Econometrics
201-250,Lahore_University_of_Management_Sciences_LUMS,Pakistan,,Economics__Econometrics
201-250,Lancaster_University,United_Kingdom,,Economics__Econometrics
201-250,Macquarie_University,Australia,,Economics__Econometrics
201-250,Nagoya_University,Japan,,Economics__Econometrics
201-250,Newcastle_University,United_Kingdom,,Economics__Econometrics
201-250,Pontifcia_Universidade_Catlica_do_Rio_de_Janeiro,Brazil,,Economics__Econometrics
201-250,Queensland_University_of_Technology_QUT,Australia,,Economics__Econometrics
201-250,Saint_Petersburg_State_University,Russia,,Economics__Econometrics
201-250,SOAS_University_of_London_,United_Kingdom,,Economics__Econometrics
201-250,Sogang_University,South_Korea,,Economics__Econometrics
201-250,Sorbonne_University,France,,Economics__Econometrics
201-250,Tel_Aviv_University,Israel,,Economics__Econometrics
201-250,The_University_of_Arizona,United_States,,Economics__Econometrics
201-250,The_University_of_Exeter,United_Kingdom,,Economics__Econometrics
201-250,The_University_of_Sheffield,United_Kingdom,,Economics__Econometrics
201-250,Universidad_Adolfo_Ibez,Chile,,Economics__Econometrics
201-250,Universidad_Autnoma_de_Madrid,Spain,,Economics__Econometrics
201-250,Universidad_de_Buenos_Aires_UBA,Argentina,,Economics__Econometrics
201-250,Universidad_Nacional_de_Colombia,Colombia,,Economics__Econometrics
201-250,Universidade_Estadual_de_Campinas_Unicamp,Brazil,,Economics__Econometrics
201-250,Universidade_Federal_do_Rio_de_Janeiro,Brazil,,Economics__Econometrics
201-250,Universit_Cattolica_del_Sacro_Cuore,Italy,,Economics__Econometrics
201-250,Universitt_Hamburg,Germany,,Economics__Econometrics
201-250,Universiti_Utara_Malaysia_UUM,Malaysia,,Economics__Econometrics
201-250,University_of_Bath,United_Kingdom,,Economics__Econometrics
201-250,University_of_Bern,Switzerland,,Economics__Econometrics
201-250,University_of_Calgary,Canada,,Economics__Econometrics
201-250,University_of_California_Irvine,United_States,,Economics__Econometrics
201-250,University_of_Cape_Town,South_Africa,,Economics__Econometrics
201-250,University_of_Gttingen,Germany,,Economics__Econometrics
201-250,University_of_Illinois_at_Chicago_UIC,United_States,,Economics__Econometrics
201-250,University_of_International_Business_and_Economics,China_Mainland,,Economics__Econometrics
201-250,University_of_Pittsburgh,United_States,,Economics__Econometrics
201-250,University_of_Pretoria,South_Africa,,Economics__Econometrics
201-250,University_of_Waterloo,Canada,,Economics__Econometrics
201-250,Ural_Federal_University__UrFU,Russia,,Economics__Econometrics
251-300,AixMarseille_University,France,,Economics__Econometrics
251-300,AlFarabi_Kazakh_National_University,Kazakhstan,,Economics__Econometrics
251-300,Athens_University_of_Economics_and_Business,Greece,,Economics__Econometrics
251-300,Bilkent_University,Turkey,,Economics__Econometrics
251-300,Cairo_University,Egypt,,Economics__Econometrics
251-300,Cardiff_University,United_Kingdom,,Economics__Econometrics
251-300,COMSATS_University_Islamabad,Pakistan,,Economics__Econometrics
251-300,Emory_University,United_States,,Economics__Econometrics
251-300,Hanyang_University,South_Korea,,Economics__Econometrics
251-300,Huazhong_University_of_Science_and_Technology,China_Mainland,,Economics__Econometrics
251-300,Indian_Institute_of_Technology_Kharagpur_IITKGP,India,,Economics__Econometrics
251-300,Indian_Statistical_Institute,India,,Economics__Econometrics
251-300,Jawaharlal_Nehru_University,India,,Economics__Econometrics
251-300,King_Saud_University,Saudi_Arabia,,Economics__Econometrics
251-300,Kobe_University,Japan,,Economics__Econometrics
251-300,KTH_Royal_Institute_of_Technology_,Sweden,,Economics__Econometrics
251-300,LN_Gumilyov_Eurasian_National_University_ENU,Kazakhstan,,Economics__Econometrics
251-300,McMaster_University,Canada,,Economics__Econometrics
251-300,MGIMO_University,Russia,,Economics__Econometrics
251-300,Middle_East_Technical_University,Turkey,,Economics__Econometrics
251-300,Nankai_University,China_Mainland,,Economics__Econometrics
251-300,National_Tsing_Hua_University,Taiwan,,Economics__Econometrics
251-300,North_Carolina_State_University,United_States,,Economics__Econometrics
251-300,Northeastern_University,United_States,,Economics__Econometrics
251-300,Rice_University,United_States,,Economics__Econometrics
251-300,RUDN_University,Russia,,Economics__Econometrics
251-300,Rutgers_UniversityNew_Brunswick,United_States,,Economics__Econometrics
251-300,RWTH_Aachen_University,Germany,,Economics__Econometrics
251-300,Simon_Fraser_University,Canada,,Economics__Econometrics
251-300,Sun_Yatsen_University,China_Mainland,,Economics__Econometrics
251-300,Technische_Universitt_Berlin_TU_Berlin,Germany,,Economics__Econometrics
251-300,The_Hebrew_University_of_Jerusalem,Israel,,Economics__Econometrics
251-300,The_University_of_Newcastle_Australia_UON,Australia,,Economics__Econometrics
251-300,Tokyo_Institute_of_Technology_Tokyo_Tech,Japan,,Economics__Econometrics
251-300,University_of_Colorado_Boulder,United_States,,Economics__Econometrics
251-300,University_of_Florida,United_States,,Economics__Econometrics
251-300,University_of_Gothenburg,Sweden,,Economics__Econometrics
251-300,University_of_Helsinki,Finland,,Economics__Econometrics
251-300,University_of_Liverpool,United_Kingdom,,Economics__Econometrics
251-300,University_of_Milan,Italy,,Economics__Econometrics
251-300,University_of_Notre_Dame,United_States,,Economics__Econometrics
251-300,University_of_Otago,New_Zealand,,Economics__Econometrics
251-300,University_of_Ottawa,Canada,,Economics__Econometrics
251-300,University_of_Surrey,United_Kingdom,,Economics__Econometrics
251-300,University_of_Texas_Dallas,United_States,,Economics__Econometrics
251-300,University_of_Turin,Italy,,Economics__Econometrics
251-300,University_of_Warsaw_,Poland,,Economics__Econometrics
251-300,Vanderbilt_University,United_States,,Economics__Econometrics
251-300,Victoria_University_of_Wellington,New_Zealand,,Economics__Econometrics
251-300,York_University,Canada,,Economics__Econometrics
301-350,Altai_State_University,Russia,,Economics__Econometrics
301-350,American_University,United_States,,Economics__Econometrics
301-350,American_University_of_Sharjah,United_Arab_Emirates,,Economics__Econometrics
301-350,Boazii_University,Turkey,,Economics__Econometrics
301-350,City_University_of_New_York,United_States,,Economics__Econometrics
301-350,Curtin_University,Australia,,Economics__Econometrics
301-350,George_Mason_University,United_States,,Economics__Econometrics
301-350,Hong_Kong_Baptist_University,Hong_Kong_SAR,,Economics__Econometrics
301-350,IE_University,Spain,,Economics__Econometrics
301-350,Indian_Institute_of_Technology_Kanpur_IITK,India,,Economics__Econometrics
301-350,Indian_Institute_of_Technology_Madras_IITM,India,,Economics__Econometrics
301-350,Iowa_State_University,United_States,,Economics__Econometrics
301-350,KIT_Karlsruhe_Institute_of_Technology,Germany,,Economics__Econometrics
301-350,Kyung_Hee_University,South_Korea,,Economics__Econometrics
301-350,Kyushu_University,Japan,,Economics__Econometrics
301-350,La_Trobe_University,Australia,,Economics__Econometrics
301-350,Leiden_University,Netherlands,,Economics__Econometrics
301-350,Loughborough_University,United_Kingdom,,Economics__Econometrics
301-350,Massey_University,New_Zealand,,Economics__Econometrics
301-350,National_Chengchi_University,Taiwan,,Economics__Econometrics
301-350,Oxford_Brookes_University,United_Kingdom,,Economics__Econometrics
301-350,Pontificia_Universidad_Catlica_del_Per,Peru,,Economics__Econometrics
301-350,Queens_University_Belfast,United_Kingdom,,Economics__Econometrics
301-350,Russian_Presidential_Academy_of_National_Economy_and_Public_Administration,Russia,,Economics__Econometrics
301-350,Shandong_University,China_Mainland,,Economics__Econometrics
301-350,Thammasat_University,Thailand,,Economics__Econometrics
301-350,The_University_of_Georgia,United_States,,Economics__Econometrics
301-350,Universidad_del_Pacfico,Peru,,Economics__Econometrics
301-350,Universidad_del_Rosario,Colombia,,Economics__Econometrics
301-350,Universidad_Nacional_de_La_Plata_UNLP,Argentina,,Economics__Econometrics
301-350,Universitas_Sebelas_Maret,Indonesia,,Economics__Econometrics
301-350,Universit_de_Strasbourg,France,,Economics__Econometrics
301-350,Universit_Grenoble_Alpes,France,,Economics__Econometrics
301-350,Universit_Laval,Canada,,Economics__Econometrics
301-350,University_of_Canterbury__Te_Whare_Wnanga_o_Waitaha,New_Zealand,,Economics__Econometrics
301-350,University_of_Dhaka,Bangladesh,,Economics__Econometrics
301-350,University_of_East_Anglia_UEA,United_Kingdom,,Economics__Econometrics
301-350,University_of_Houston,United_States,,Economics__Econometrics
301-350,University_of_Lisbon_,Portugal,,Economics__Econometrics
301-350,University_of_Naples__Federico_II,Italy,,Economics__Econometrics
301-350,University_of_South_Australia,Australia,,Economics__Econometrics
301-350,University_of_Waikato,New_Zealand,,Economics__Econometrics
301-350,University_of_Wollongong,Australia,,Economics__Econometrics
